image_path,text_prompt
./dataset/00002810.jpg,a man in a red jersey
./dataset/00002811.jpg,a football player running with the ball
./dataset/00002812.jpg,the michigan football team playing at michigan stadium
./dataset/00002813.jpg,the players are wearing helmets
./dataset/00002814.jpg,a football game is being played on a field
./dataset/00002815.jpg,a football player running with the ball
./dataset/00002816.jpg,a football player running with the ball
./dataset/00002817.jpg,a group of people standing on a field
./dataset/00002818.jpg,a group of players
./dataset/00002819.jpg,a football game with a player running for the ball
./dataset/00002820.jpg,a football game is being played
./dataset/00002821.jpg,the players are on the field
./dataset/00002822.jpg,the browns'defense is on the way
./dataset/00002823.jpg,a football field with fans and a banner
./dataset/00002824.jpg,a group of people standing on a field
./dataset/00002825.jpg,a football player is running with the ball
./dataset/00002826.jpg,a group of young children playing football on a field
./dataset/00002827.jpg,a football player running with the ball
./dataset/00002828.jpg,a football game is being played on the field
./dataset/00002829.jpg,a football player running with the ball
./dataset/00002830.jpg,a football game with the ball in the air
./dataset/00002831.jpg,the football field at the university of michigan
./dataset/00002832.jpg,a man is throwing a fr fre ball
./dataset/00002833.jpg,a football game with a player running for the ball
./dataset/00002834.jpg,the ball is in the air
./dataset/00002835.jpg,a football game is being played on a field
./dataset/00002836.jpg,a group of young football players running on a field
./dataset/00002837.jpg,a football player is standing on the field
./dataset/00002838.jpg,a man standing on a field
./dataset/00002839.jpg,the green bay packers line up against the new york jets
./dataset/00002840.jpg,a stadium with a soccer field
./dataset/00002841.jpg,a soccer player in midden
./dataset/00002842.jpg,a football player is running with the ball
./dataset/00002843.jpg,a football player is falling to the ground
./dataset/00002844.jpg,a large crowd of people
./dataset/00002845.jpg,a football field
./dataset/00002846.jpg,oregon's aaron mc and aaron mc celebrate after the game
./dataset/00002847.jpg,a football game is being played on the field
./dataset/00002848.jpg,a football player running with the ball
./dataset/00002849.jpg,the cheer team walks onto the field
./dataset/00002850.jpg,the football team is celebrating their victory
./dataset/00002851.jpg,a group of young men playing football on a field
./dataset/00002852.jpg,the stanford stanford football team is seen in this aerial photo
./dataset/00002853.jpg,a man in a suit shaking another man's hand
./dataset/00002854.jpg,a band is playing on the field
./dataset/00002855.jpg,the lsu stadium
./dataset/00002856.jpg,the rugby team is huddled up in a hu
./dataset/00002857.jpg,a stadium filled with people
./dataset/00002858.jpg,a football game with a player running for the ball
./dataset/00002859.jpg,a football game is being played on the field
./dataset/00002860.jpg,a fence with a baseball field in the background
./dataset/00002861.jpg,the view from inside the stadium
./dataset/00002862.jpg,a football player is falling to the ground
./dataset/00002863.jpg,the broncos's offense is a big hit by the broncos
./dataset/00002864.jpg,a football game is being played in a stadium
./dataset/00002865.jpg,a band of young people playing instruments on a field
./dataset/00002866.jpg,a football player running with the ball
./dataset/00002867.jpg,a football game is being played on the field
./dataset/00002868.jpg,a large crowd of people
./dataset/00002869.jpg,a football game with a crowd watching
./dataset/00002870.jpg,a football player running with the ball
./dataset/00002871.jpg,the washington redskins fans are getting to get into the field
./dataset/00002872.jpg,a football player is thrown off the field
./dataset/00002873.jpg,a group of men in uniform
./dataset/00002874.jpg,a group of young men playing football on a field
./dataset/00002875.jpg,a man running with a football in his hand
./dataset/00002876.jpg,a football player is catching the ball
./dataset/00002877.jpg,a football game
./dataset/00002878.jpg,a football player is jumping in the air
./dataset/00002879.jpg,the football players are playing on the field
./dataset/00002880.jpg,a football game is being played
./dataset/00002881.jpg,a large crowd of people
./dataset/00002882.jpg,a football game with players running and playing
./dataset/00002883.jpg,a large stadium
./dataset/00002884.jpg,the football field
./dataset/00002885.jpg,a man is trying to catch a soccer ball
./dataset/00002886.jpg,a football game
./dataset/00002887.jpg,the football field at michigan stadium
./dataset/00002888.jpg,a football game is being played on the field
./dataset/00002889.jpg,a group of people playing a game of rugby
./dataset/00002890.jpg,a football game is being played in a stadium
./dataset/00002891.jpg,a football player is running on the field
./dataset/00002892.jpg,the atlanta falcons line up against the philadelphia eagles in the first half of the nfc super bowl game
./dataset/00002893.jpg,a football player running with the ball
./dataset/00002894.jpg,a green pool table
./dataset/00002895.jpg,the football team is playing on the field
./dataset/00002896.jpg,a football game with a group of players
./dataset/00002897.jpg,notre quarterback marcus griffin runs the ball against notre quarterback aaron jones
./dataset/00002898.jpg,the football team is playing on the field
./dataset/00002899.jpg,the players are on the field
./dataset/00002900.jpg,a group of people standing on a field
./dataset/00002901.jpg,a group of young women dancing on a field
./dataset/00002902.jpg,a baseball field
./dataset/00002903.jpg,a group of people
./dataset/00002904.jpg,a group of people on a field playing football
./dataset/00002905.jpg,a football game is being played on the field
./dataset/00002906.jpg,a football player is tackled by several defenders
./dataset/00002907.jpg,a football player is talking to another player
./dataset/00002908.jpg,a football game is being played on the field
./dataset/00002909.jpg,a football game with a player throwing the ball
./dataset/00002910.jpg,a football player is running with the ball
./dataset/00002911.jpg,the marching team is on the field
./dataset/00002912.jpg,a football game with players on the field
./dataset/00002913.jpg,a group of men playing a game of fr frc
./dataset/00002914.jpg,a football game with a player running the ball
./dataset/00002915.jpg,a football game is being played on the field
./dataset/00002916.jpg,a pink ribbon is seen on the field at the university of alabama
./dataset/00002917.jpg,a view of a city from above
./dataset/00002918.jpg,the coach is talking to his players
./dataset/00002919.jpg,a man in a green and white uniform
./dataset/00002920.jpg,a football game
./dataset/00002921.jpg,a football player running with the ball in his hand
./dataset/00002922.jpg,the view from the upper of soldier stadium
./dataset/00002923.jpg,a crowd of people watching a football game
./dataset/00002924.jpg,a football player is getting ready to throw the ball
./dataset/00002925.jpg,a football game with players on the field
./dataset/00002926.jpg,the football field
./dataset/00002927.jpg,a football field
./dataset/00002928.jpg,a young boy in a blue and white uniform
./dataset/00002929.jpg,a football player is diving for the ball
./dataset/00002930.jpg,a football game with a crowd of people
./dataset/00002931.jpg,the player is wearing a helmet
./dataset/00002932.jpg,a football player running with the ball
./dataset/00002933.jpg,the new orleans saints are the only team in the nfl draft
./dataset/00002934.jpg,a football game with a player running for the ball
./dataset/00002935.jpg,a football game is being played on the field
./dataset/00002936.jpg,a field with a soccer field and a soccer field
./dataset/00002937.jpg,a group of young men playing football on a field
